Nobreak SMS Gamer 1500VA, Bivolt E/S, Wifi - 29600;; 2.279,90; 211,10;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=2;BRL;;
Nobreak SMS Daker Plus 2000VA, Mono 220V, Rack/Torre Dupla Conversão - 23677 (Sob encomenda);; 5.199,90; 481,47;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=2;BRL;;
Nobreak SMS Tech 600VA Bivolt 115V - 29300;; 499,90; 46,29;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=2;BRL;;
Nobreak SMS Tech 1800VA Bivolt 115V - 29307;; 1.149,91; 106,47;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=2;BRL;;
Nobreak SMS Pro 1500VA Bivolt E/S, Wifi - 29402;; 1.399,90; 129,62;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=2;BRL;;
Nobreak SMS Pro 1800VA Bivolt E/S, Wifi - 29403;; 1.749,90; 162,03;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=3;BRL;;
Nobreak TS Shara UPS Server Universal 3200VA Bivolt 115/220V (3U) Senoidal - TS 6974;; 7.799,90; 722,21;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=3;BRL;;
Nobreak APC Back-UPS 600VA Bivolt 115V - BVX600BI-BR;; 479,90; 44,44;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=3;BRL;;
Nobreak APC Back-UPS 2200VA Mono 220V - BX2200I-BR;; 1.699,90; 157,40;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=3;BRL;;
Nobreak APC Back-UPS 2200VA Bivolt 115V - BX2200BI-BR;; 1.669,90; 154,62;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=3;BRL;;
Nobreak APC Back-UPS 1500VA Bivolt 115V - BX1500BI-BR;; 1.049,90; 97,21;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=3;BRL;;
Nobreak APC Back-UPS 1200VA Mono 220V - BVX1200I-BR;; 849,90; 78,69;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=3;BRL;;
Nobreak APC Back-UPS 1200VA Mono 115V - BVX1200-BR;; 899,90; 83,32;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=3;BRL;;
Nobreak APC Back-UPS 1200VA Bivolt 115V - BVX1200BI-BR;; 899,90; 83,32;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=3;BRL;;
Nobreak TS Shara UPS Server Universal 2200VA Bivolt 115/220V (2U) Senoidal - TS 6973;; 5.999,90; 555,55;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=3;BRL;;
Nobreak TS Shara Senoidal Universal 1400VA Bivotl E/S - TS 4551;; 949,90; 87,95;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=3;BRL;;
Nobreak TS Shara UPS Senno VT 2KVA Mono 220V Dupla Conversão - TS 6871;; 3.449,90; 319,44;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=3;BRL;;
Nobreak TS Shara UPS Senno VT 1kVA Mono 115V Dupla Conversão - TS 6867;; 2.499,90; 231,47;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=3;BRL;;
Nobreak TS Shara UPS Senno ST 3kVA Mono 220V Dupla Conversão - TS 6804;; 5.499,90; 509,25;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=3;BRL;;
Nobreak TS Shara UPS Senno ST 3kVA Mono 115V Dupla Conversão - TS 6803;; 6.199,90; 574,06;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=3;BRL;;
